Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id,scrap_date,scrap_time
172,Turks and Caicos,38785,315,17,2,,56,1,257,3,8122,52,1892,48782,1,19/08/2020,
178,Eritrea,3552785,304,,,,261,,43,,86,,,,5,19/08/2020,
180,Mongolia,3285076,298,,,,281,3,17,1,91,,45730,13921,3,19/08/2020,
181,Cambodia,16748963,273,,,,251,13,22,1,16,,82891,4949,3,19/08/2020,
182,Gibraltar,33690,222,,,,195,,27,,6589,,27865,827100,4,19/08/2020,
179,French Polynesia,281125,211,,,,68,,143,2,751,,9912,35258,,19/08/2020,
183,Cayman Islands,65823,203,,1,,202,,0,,3084,15,33434,507938,1,19/08/2020,
185,Bermuda,62246,166,,9,,147,,10,,2667,145,33659,540742,1,19/08/2020,
186,Barbados,287423,153,,7,,122,,24,,532,24,14674,51054,1,19/08/2020,
188,Monaco,39279,148,,4,,114,,30,4,3768,102,38209,972759,4,19/08/2020,
187,Bhutan,772721,147,1,,,103,,44,,190,,63112,81675,3,19/08/2020,
189,Brunei,438031,143,1,3,,139,,1,,326,7,49399,112775,3,19/08/2020,
190,Seychelles,98428,127,,,,126,,1,,1290,,,,5,19/08/2020,
184,Saint Martin,38750,121,,5,,49,,67,1,3123,129,2449,63200,1,19/08/2020,
191,Liechtenstein,38143,98,1,1,,88,,9,,2569,26,900,23595,4,19/08/2020,
192,Antigua and Barbuda,98036,93,,3,,88,,2,1,949,31,1638,16708,1,19/08/2020,
193,St. Vincent Grenadines,110987,58,,,,55,,3,,523,,2954,26616,1,19/08/2020,
194,Macao,650483,46,,,,46,,0,,71,,4071,6258,3,19/08/2020,
195,Curaçao,164183,36,,1,,31,,4,,219,6,1080,6578,1,19/08/2020,
196,Fiji,897308,28,,1,,20,,7,,31,1,6693,7459,,19/08/2020,
197,Saint Lucia,183739,26,,,,25,,1,,142,,4801,26129,1,19/08/2020,
198,Timor-Leste,1321637,25,,,,25,1,0,,19,,4238,3207,3,19/08/2020,
199,Grenada,112593,24,,,,24,,0,,213,,6252,55527,1,19/08/2020,
200,New Caledonia,285859,23,,,,22,,1,,80,,11602,40586,,19/08/2020,
201,Laos,7289213,22,,,,19,,3,,3,,35022,4805,3,19/08/2020,
203,Dominica,72010,18,,,,18,,0,,250,,1646,22858,1,19/08/2020,
204,Saint Kitts and Nevis,53249,17,,,,17,,0,,319,,1385,26010,1,19/08/2020,
205,St. Barth,9881,16,,,,9,,7,,1619,,1699,171946,1,19/08/2020,
206,Greenland,56783,14,,,,14,,0,,247,,6384,112428,1,19/08/2020,
207,Montserrat,4992,13,,1,,12,,0,,2604,200,61,12220,1,19/08/2020,
208,Caribbean Netherlands,26255,13,,,,7,,6,,495,,424,16149,1,19/08/2020,
209,Falkland Islands,3492,13,,,,13,,0,,3723,,2256,646048,2,19/08/2020,
210,Vatican City,801,12,,,,12,,0,,14981,,,,4,19/08/2020,
202,British Virgin Islands,30258,11,,1,,8,,2,,364,33,1890,62463,1,19/08/2020,
211,Western Sahara,599165,10,,1,,8,,1,,17,2,,,5,19/08/2020,
212,MS Zaandam,,9,,2,,,,7,,,,,,,19/08/2020,
213,Saint Pierre Miquelon,5790,5,,,,1,,4,,864,,,,1,19/08/2020,
214,Anguilla,15021,3,,,,3,,0,,200,,662,44072,1,19/08/2020,
215,China,1439323776,84888,17,4634,,79685,43,569,26,59,3,90410000,62814,3,19/08/2020,
1,USA,331266944,5703617,2686,176407,70,3063410,1079,2463800,16875,17218,533,73165789,220867,1,20/08/2020,17:53
2,Brazil,212764278,3460413,,111189,,2615254,,733970,8318,16264,523,13729872,64531,2,20/08/2020,17:53
3,India,1381826521,2858346,22524,54245,251,2115054,18986,689047,8944,2069,39,32661252,23636,3,20/08/2020,17:53
4,Russia,145943139,942106,4785,16099,110,755513,6090,170494,2300,6455,110,33500000,229541,4,20/08/2020,17:53
5,South Africa,59408124,596060,,12423,,491441,,92196,539,10033,209,3455671,58168,5,20/08/2020,17:53
6,Peru,33032637,558420,,26834,,377453,,154133,1516,16905,812,2852011,86339,2,20/08/2020,17:53
7,Mexico,129114244,537031,5792,58481,707,367537,4230,111013,3480,4159,453,1211552,9384,1,20/08/2020,17:53
8,Colombia,50955514,502178,,15979,,326298,,159901,1493,9855,314,2337241,45868,2,20/08/2020,17:53
10,Chile,19138335,390037,,10578,,364285,,15174,1120,20380,553,2087354,109067,2,20/08/2020,17:53
9,Spain,46757289,387985,,28797,,,,,617,8298,616,7955615,170147,4,20/08/2020,17:53
11,Iran,84135807,352558,2279,20264,139,304236,1708,28058,3869,4190,241,2939840,34942,3,20/08/2020,17:53
13,UK,67934669,321098,,41397,,,,,73,4727,609,14988134,220626,4,20/08/2020,17:53
12,Argentina,45251601,312659,,6406,76,233651,4926,72602,1795,6909,142,1030992,22784,2,20/08/2020,17:53
14,Saudi Arabia,34885189,303973,1287,3548,42,275476,1385,24949,1682,8714,102,4501104,129026,3,20/08/2020,17:53
16,Pakistan,221448449,290958,513,6209,8,272804,676,11945,725,1314,28,2363752,10674,3,20/08/2020,17:53
15,Bangladesh,164909635,287959,2868,3822,41,168991,3253,115146,,1746,23,1407556,8535,3,20/08/2020,17:53
17,Italy,60449422,255278,,35412,,204506,,15360,66,4223,586,7713154,127597,4,20/08/2020,17:53
18,Turkey,84460548,253108,,6039,,233915,,13154,719,2997,72,5969629,70679,3,20/08/2020,17:53
20,Germany,83820751,229826,126,9315,1,203900,,16611,224,2742,111,10197366,121657,4,20/08/2020,17:53
19,France,65293421,225043,,30468,,84065,,110510,384,3447,467,6000000,91893,4,20/08/2020,17:53
21,Iraq,40338162,192797,3995,6208,87,137200,2831,49389,614,4780,154,1368727,33931,3,20/08/2020,17:53
22,Philippines,109774529,178022,4339,2883,88,114114,727,61025,717,1622,26,2193448,19981,3,20/08/2020,17:53
23,Indonesia,273911035,147211,2266,6418,72,100674,2017,40119,,537,23,1969941,7192,3,20/08/2020,17:53
24,Canada,37786763,123490,,9049,,109822,,4619,61,3268,239,4925446,130348,1,20/08/2020,17:53
25,Qatar,2807805,116224,268,193,,112924,266,3107,64,41393,69,572273,203815,3,20/08/2020,17:53
26,Bolivia,11694115,105050,2031,4233,61,39965,1342,60852,71,8983,362,222251,19005,2,20/08/2020,17:53
27,Ecuador,17678345,104475,,6146,,87277,,11052,365,5910,348,293066,16578,2,20/08/2020,17:53
29,Kazakhstan,18806642,103815,244,1415,,86450,164,15950,221,5520,75,2291327,121836,3,20/08/2020,17:53
30,Israel,9197590,98550,581,789,8,73848,756,23913,403,10715,86,2180096,237029,3,20/08/2020,17:53
28,Ukraine,43696575,98537,2134,2184,40,50441,704,45912,177,2255,50,1356698,31048,4,20/08/2020,17:53
31,Egypt,102585185,96914,,5197,,62553,,29164,41,945,51,135000,1316,5,20/08/2020,17:53
32,Dominican Republic,10862509,89010,883,1505,4,57734,974,29771,288,8194,139,335478,30884,1,20/08/2020,17:53
33,Sweden,10107829,85810,,5805,5,,,,27,8489,574,1030010,101902,4,20/08/2020,17:53
35,Oman,5123074,83769,163,609,6,78386,198,4774,151,16351,119,309212,60357,3,20/08/2020,17:53
34,Panama,4323696,83754,,1827,,58274,,23653,157,19371,423,282232,65276,1,20/08/2020,17:53
36,Belgium,11596526,79479,582,9969,10,18078,30,51432,83,6854,860,2023900,174526,4,20/08/2020,17:53
37,Kuwait,4278903,78767,622,509,2,70642,871,7616,94,18408,119,577588,134985,3,20/08/2020,17:53
38,Romania,19219490,74963,1346,3154,48,34196,630,37613,489,3900,164,1591015,82781,4,20/08/2020,17:53
39,Belarus,9448891,69801,,622,,67647,,1532,,7387,66,1437110,152093,4,20/08/2020,17:53
41,UAE,9906322,65802,461,369,2,58153,131,7280,,6642,37,6265918,632517,3,20/08/2020,17:53
42,Netherlands,17140098,65054,529,6191,10,,,,51,3795,361,1312787,76592,4,20/08/2020,17:53
40,Guatemala,17958687,64881,,2467,,53362,,9052,5,3613,137,209138,11646,1,20/08/2020,17:53
43,Poland,37840835,59378,767,1925,12,40481,382,16972,85,1569,51,2409394,63672,4,20/08/2020,17:53
44,Japan,126422167,57550,,1128,,43835,,12587,239,455,9,1236180,9778,3,20/08/2020,17:53
45,Singapore,5856564,56099,68,27,,53119,309,2953,,9579,5,1745928,298115,3,20/08/2020,17:53
46,Portugal,10192542,54992,291,1788,2,40264,135,12940,39,5395,175,1861876,182670,4,20/08/2020,17:53
47,Honduras,9925303,52298,628,1608,15,7867,206,42823,43,5269,162,127946,12891,1,20/08/2020,17:53
48,Nigeria,206788323,50488,,985,,37304,,12199,7,244,5,352625,1705,5,20/08/2020,17:53
50,Bahrain,1708782,47950,,179,1,44278,,3493,38,28061,105,1000787,585673,3,20/08/2020,17:53
49,Morocco,36968894,46313,,743,,31576,,13994,31,1253,20,1670569,45189,5,20/08/2020,17:53
51,Ghana,31156568,43260,166,261,5,41276,313,1723,6,1388,8,429773,13794,5,20/08/2020,17:53
52,Kyrgyzstan,6538305,42507,182,1498,,35486,289,5523,24,6501,229,267718,40946,3,20/08/2020,17:53
53,Armenia,2964007,42319,263,836,3,35476,250,6007,,14278,282,190560,64291,3,20/08/2020,17:53
54,Algeria,43954241,39847,,1402,,27971,,10474,46,907,32,,,5,20/08/2020,17:53
55,Switzerland,8663197,39026,266,1998,2,33800,300,3228,15,4505,231,910283,105075,4,20/08/2020,17:53
59,Afghanistan,39040662,37856,257,1385,10,27681,515,8790,31,970,35,100138,2565,3,20/08/2020,17:53
58,Uzbekistan,33533263,37547,435,252,4,33261,317,4034,410,1120,8,1377915,41091,3,20/08/2020,17:53
57,Venezuela,28424650,36868,,303,,25416,,11149,85,1297,11,1669982,58751,2,20/08/2020,17:53
60,Azerbaijan,10151486,34759,139,510,,32511,148,1738,,3424,50,855802,84303,3,20/08/2020,17:53
56,Ethiopia,115325188,34058,,600,,13308,,20150,216,295,5,672637,5833,5,20/08/2020,17:53
62,Moldova,4032651,31937,522,921,7,21885,,9131,362,7920,228,183923,45608,4,20/08/2020,17:53
63,Kenya,53923328,31015,,506,,17612,,12897,44,575,9,398585,7392,5,20/08/2020,17:53
61,Costa Rica,5100381,30409,,321,,9660,,20428,126,5962,63,123223,24160,1,20/08/2020,17:53
65,Serbia,8732421,30209,161,689,5,27908,206,1612,52,3459,79,842441,96473,4,20/08/2020,17:53
64,Nepal,29205124,29645,707,126,6,17964,264,11555,,1015,4,878622,30085,3,20/08/2020,17:53
66,Ireland,4945158,27547,,1775,,23364,,2408,6,5570,359,735598,148751,4,20/08/2020,17:53
67,Austria,9013399,24431,347,729,,21093,135,2609,21,2711,81,1061437,117762,4,20/08/2020,17:53
68,Australia,25539369,24236,243,463,13,17854,2608,5919,51,949,18,5507605,215652,,20/08/2020,17:53
69,El Salvador,6490674,23964,247,640,7,11558,170,11766,391,3692,99,288307,44419,1,20/08/2020,17:53
70,Czechia,10711723,20798,,404,,15615,,4779,23,1942,38,812835,75883,4,20/08/2020,17:53
72,Cameroon,26629730,18624,,406,,16540,,1678,30,699,15,149000,5595,5,20/08/2020,17:53
71,Palestine,5116564,17989,383,119,,10682,370,7188,,3516,23,214862,41993,3,20/08/2020,17:53
75,Ivory Coast,26461221,17232,,111,,14422,,2699,,651,4,116785,4413,5,20/08/2020,17:53
73,Bosnia and Herzegovina,3277929,17029,338,515,8,10881,170,5633,,5195,157,168861,51515,4,20/08/2020,17:53
74,S. Korea,51275294,16346,288,307,1,14063,57,1976,12,319,6,1734083,33819,3,20/08/2020,17:53
76,Denmark,5795001,16056,116,621,,13769,118,1666,1,2771,107,2075156,358094,4,20/08/2020,17:53
77,Bulgaria,6941007,14820,,527,,9931,,4362,60,2135,76,351879,50696,4,20/08/2020,17:53
78,Madagascar,27781076,14154,80,177,4,13038,117,939,83,509,6,53954,1942,5,20/08/2020,17:53
79,North Macedonia,2083362,13194,118,554,3,9752,127,2888,4,6333,266,132493,63596,4,20/08/2020,17:53
82,Sudan,43979997,12582,36,812,4,6456,27,5314,,286,18,401,9,5,20/08/2020,17:53
81,Senegal,16799603,12559,113,261,3,8050,173,4248,39,748,16,134349,7997,5,20/08/2020,17:53
80,Paraguay,7144202,11133,,165,,6582,,4386,54,1558,23,162323,22721,2,20/08/2020,17:53
84,Zambia,18448487,10372,154,274,5,9126,,972,,562,15,103023,5584,5,20/08/2020,17:53
83,Lebanon,6821140,10347,,109,,2928,,7310,68,1517,16,437369,64120,3,20/08/2020,17:53
86,Norway,5426974,10190,28,264,2,8857,,1069,1,1878,49,588550,108449,4,20/08/2020,17:53
87,DRC,89899332,9757,16,247,1,8895,,615,,109,3,,,5,20/08/2020,17:53
85,Libya,6883672,9463,,169,,1018,,8276,,1375,25,88492,12855,5,20/08/2020,17:53
88,Malaysia,32421101,9240,5,125,,8932,7,183,7,285,4,1152140,35537,3,20/08/2020,17:53
89,Guinea,13177603,8792,,53,,7574,,1165,24,667,4,16975,1288,5,20/08/2020,17:53
90,French Guiana,299661,8711,,54,,8112,,545,15,29070,180,47767,159403,2,20/08/2020,17:53
91,Gabon,2232434,8319,,53,,6614,,1652,1,3726,24,104420,46774,5,20/08/2020,17:53
93,Tajikistan,9565096,8203,37,66,1,7006,35,1131,,858,7,,,3,20/08/2020,17:53
94,Albania,2877359,7967,155,238,4,3986,58,3743,15,2769,83,49172,17089,4,20/08/2020,17:53
95,Haiti,11421040,7949,,196,,5337,,2416,,696,17,21400,1874,1,20/08/2020,17:53
96,Finland,5541909,7842,37,334,,7100,,408,,1415,60,517936,93458,4,20/08/2020,17:53
92,Greece,10415873,7684,,235,,3804,,3645,28,738,23,804282,77217,4,20/08/2020,17:53
98,Luxembourg,627314,7566,,124,,6813,,629,3,12061,198,696415,1110154,4,20/08/2020,17:53
97,Croatia,4101682,7329,255,168,,5472,86,1689,13,1787,41,144521,35235,4,20/08/2020,17:53
99,Mauritania,4665084,6829,,158,,6094,,577,3,1464,34,68872,14763,5,20/08/2020,17:53
100,Maldives,541787,6225,,24,,3788,,2413,12,11490,44,99300,183282,3,20/08/2020,17:53
101,Zimbabwe,14891491,5643,,150,,4442,,1051,,379,10,149748,10056,5,20/08/2020,17:53
104,Djibouti,989897,5374,,59,,5216,,99,,5429,60,63471,64119,5,20/08/2020,17:53
103,Malawi,19192454,5240,,164,,2857,,2219,4,273,9,40640,2117,5,20/08/2020,17:53
105,Hungary,9656917,5046,44,609,,3678,13,759,7,523,63,390079,40394,4,20/08/2020,17:53
106,Equatorial Guinea,1408647,4892,,83,,2713,,2096,,3473,59,49215,34938,5,20/08/2020,17:53
108,CAR,4840739,4679,,61,,1755,,2863,2,967,13,30775,6358,5,20/08/2020,17:53
102,Namibia,2546901,4665,,39,,2426,,2200,18,1832,15,43990,17272,5,20/08/2020,17:53
107,Hong Kong,7505199,4605,18,73,1,3827,48,705,31,614,10,780415,103983,3,20/08/2020,17:53
110,Nicaragua,6635061,4311,,133,,2913,,1265,,650,20,,,1,20/08/2020,17:53
109,Montenegro,628077,4174,,80,,3127,,967,,6646,127,43826,69778,4,20/08/2020,17:53
111,Eswatini,1161774,4058,,79,,2611,,1368,11,3493,68,28380,24428,5,20/08/2020,17:53
112,Congo,5535345,3850,,77,,1625,,2148,,696,14,,,5,20/08/2020,17:53
113,Cuba,11325654,3482,,88,,2863,,531,5,307,8,341323,30137,1,20/08/2020,17:53
116,Thailand,69824098,3389,7,58,,3218,19,113,1,49,0.8,749213,10730,3,20/08/2020,17:53
115,Cabo Verde,556795,3321,,36,,2442,,843,,5964,65,73900,132724,5,20/08/2020,17:53
114,Suriname,587340,3295,,54,,2227,,1014,16,5610,92,5568,9480,2,20/08/2020,17:53
119,Somalia,15948822,3265,,93,,2396,,776,,205,6,,,5,20/08/2020,17:53
120,Mayotte,273653,3160,,39,,2964,,157,1,11547,143,13000,47505,5,20/08/2020,17:53
117,Slovakia,5460009,3102,80,33,,2014,17,1055,8,568,6,304021,55681,4,20/08/2020,17:53
118,Mozambique,31365185,3045,,19,,1291,,1735,,97,0.6,80913,2580,5,20/08/2020,17:53
121,Sri Lanka,21425544,2902,,11,,2765,5,126,1,135,0.5,195025,9102,3,20/08/2020,17:53
124,Mali,20323703,2667,,125,,1993,,549,,131,6,32716,1610,5,20/08/2020,17:53
122,Rwanda,12992985,2644,,10,,1698,,936,,203,0.8,345920,26624,5,20/08/2020,17:53
126,Slovenia,2078978,2536,43,129,,2079,,328,3,1220,62,147091,70752,4,20/08/2020,17:53
125,Lithuania,2716782,2528,32,82,1,1747,8,699,6,931,30,594478,218817,4,20/08/2020,17:53
127,South Sudan,11211232,2494,,47,,1290,,1157,,222,4,12044,1074,5,20/08/2020,17:53
123,Tunisia,11835190,2427,,60,,1395,,972,8,205,5,117086,9893,5,20/08/2020,17:53
128,Gambia,2425175,2401,113,81,4,435,,1885,,990,33,10781,4445,5,20/08/2020,17:53
129,Estonia,1326659,2227,20,63,,2009,7,155,,1679,47,138166,104146,4,20/08/2020,17:53
131,Guinea-Bissau,1973934,2117,,33,,1015,,1069,5,1072,17,1500,760,5,20/08/2020,17:53
134,Benin,12163293,2095,,39,,1690,,366,,172,3,107057,8802,5,20/08/2020,17:53
135,Iceland,341544,2040,5,10,,1913,10,117,1,5973,29,191690,561245,4,20/08/2020,17:53
133,Angola,32992785,2015,,92,,698,,1225,24,61,3,64747,1962,5,20/08/2020,17:53
136,Sierra Leone,7997942,1961,,69,,1531,,361,,245,9,,,5,20/08/2020,17:53
132,Syria,17554744,1927,,78,,445,,1404,,110,4,,,3,20/08/2020,17:53
137,Yemen,29910283,1892,,539,,1055,,298,,63,18,120,4,3,20/08/2020,17:53
130,Uganda,45919408,1750,94,19,3,1194,6,537,,38,0.4,336713,7333,5,20/08/2020,17:53
139,New Zealand,5002100,1654,5,22,,1531,,101,6,331,4,657506,131446,,20/08/2020,17:53
138,Bahamas,393749,1531,,22,,209,,1300,61,3888,56,8320,21130,1,20/08/2020,17:53
140,Malta,441705,1510,40,9,,802,18,699,,3419,20,166348,376604,4,20/08/2020,17:53
141,Jordan,10216733,1498,16,11,,1261,2,226,3,147,1,720972,70568,3,20/08/2020,17:53
143,Uruguay,3475383,1493,,40,,1228,,225,5,430,12,152121,43771,2,20/08/2020,17:53
144,Cyprus,1208550,1385,,20,,878,,487,5,1146,17,263943,218396,3,20/08/2020,17:53
146,Georgia,3988097,1370,9,17,,1108,10,245,,344,4,315142,79021,3,20/08/2020,17:53
147,Latvia,1883201,1327,1,33,,1093,,201,,705,18,232918,123682,4,20/08/2020,17:53
148,Botswana,2357765,1308,,3,,136,,1169,1,555,1,93420,39622,5,20/08/2020,17:53
142,Aruba,106828,1296,,5,,277,,1014,,12132,47,17278,161737,1,20/08/2020,17:53
149,Burkina Faso,20975286,1292,7,55,,1026,3,211,,62,3,,,5,20/08/2020,17:53
150,Liberia,5072852,1282,,82,,803,,397,,253,16,,,5,20/08/2020,17:53
145,Jamaica,2962936,1192,46,14,,772,2,406,1,402,5,49215,16610,1,20/08/2020,17:53
151,Togo,8303492,1190,,27,,875,,288,2,143,3,55106,6636,5,20/08/2020,17:53
152,Niger,24312746,1167,,69,,1079,,19,,48,3,9052,372,5,20/08/2020,17:53
154,Andorra,77282,1024,,53,,875,,96,1,13250,686,137457,1778642,4,20/08/2020,17:53
155,Vietnam,97456546,1007,13,25,,542,9,440,,10,0.3,817208,8385,3,20/08/2020,17:53
157,Chad,16484775,971,,76,,868,,27,,59,5,,,5,20/08/2020,17:53
156,Lesotho,2144545,946,,30,,423,152,493,,441,14,12033,5611,5,20/08/2020,17:53
153,Réunion,896178,945,,5,,657,,283,3,1054,6,35419,39522,5,20/08/2020,17:53
160,Sao Tome and Principe,219688,887,2,15,,829,3,43,,4038,68,3356,15276,5,20/08/2020,17:53
159,Guyana,787071,776,,27,,381,,368,2,986,34,6297,8001,2,20/08/2020,17:53
158,Trinidad and Tobago,1400111,730,44,12,,140,,578,3,521,9,17761,12685,1,20/08/2020,17:53
162,Diamond Princess,,712,,13,,651,,48,4,,,,,,20/08/2020,17:53
163,San Marino,33941,704,,42,,657,,5,,20742,1237,6511,191833,4,20/08/2020,17:53
165,Channel Islands,174079,613,,48,,545,,20,,3521,276,68985,396286,4,20/08/2020,17:53
164,Belize,398568,553,,4,,38,,511,3,1387,10,5592,14030,1,20/08/2020,17:53
161,Guadeloupe,400133,510,,15,,289,,206,2,1275,37,23585,58943,1,20/08/2020,17:53
166,Tanzania,59947058,509,,21,,183,,305,7,8,0.4,,,5,20/08/2020,17:53
167,Taiwan,23822725,486,,7,,457,,22,,20,0.3,85349,3583,3,20/08/2020,17:53
169,Burundi,11934849,422,,1,,336,,85,,35,0.08,19993,1675,5,20/08/2020,17:53
170,Comoros,871985,406,,7,,393,,6,,466,8,,,5,20/08/2020,17:53
168,Myanmar,54459323,399,5,6,,333,,60,,7,0.1,141044,2590,3,20/08/2020,17:53
171,Faeroe Islands,48888,383,1,,,274,18,109,3,7834,,80312,1642775,4,20/08/2020,17:53
174,Papua New Guinea,8969038,359,12,3,,196,86,160,,40,0.3,13361,1490,,20/08/2020,17:53
173,Sint Maarten,42941,348,15,17,,133,26,198,3,8104,396,1983,46180,1,20/08/2020,17:53
175,Mauritius,1272059,346,,10,,334,,2,,272,8,205285,161380,5,20/08/2020,17:53
176,Isle of Man,85094,336,,24,,312,,0,,3949,282,9311,109420,4,20/08/2020,17:53
177,Martinique,375224,336,,16,,98,,222,2,895,43,12227,32586,1,20/08/2020,17:53
172,Turks and Caicos,38786,327,12,2,,56,,269,3,8431,52,1940,50018,1,20/08/2020,17:53
178,Eritrea,3552919,304,,,,261,,43,,86,,,,5,20/08/2020,17:53
180,Mongolia,3285221,298,,,,281,,17,1,91,,46332,14103,3,20/08/2020,17:53
181,Cambodia,16749596,273,,,,253,2,20,1,16,,83626,4993,3,20/08/2020,17:53
182,Gibraltar,33690,223,,,,197,,26,,6619,,28366,841971,4,20/08/2020,17:53
179,French Polynesia,281129,211,,,,68,,143,2,751,,9912,35258,,20/08/2020,17:53
183,Cayman Islands,65825,205,,1,,202,,2,,3114,15,33617,510703,1,20/08/2020,17:53
185,Bermuda,62246,166,,9,,147,,10,,2667,145,35054,563153,1,20/08/2020,17:53
186,Barbados,287424,155,,7,,123,,25,,539,24,14879,51767,1,20/08/2020,17:53
187,Bhutan,772744,150,3,,,105,2,45,,194,,66835,86490,3,20/08/2020,17:53
188,Monaco,39280,148,,4,,114,,30,4,3768,102,38209,972734,4,20/08/2020,17:53
189,Brunei,438042,143,,3,,139,,1,,326,7,49399,112772,3,20/08/2020,17:53
190,Seychelles,98430,132,,,,126,,6,,1341,,,,5,20/08/2020,17:53
184,Saint Martin,38752,121,,5,,49,,67,1,3122,129,2449,63197,1,20/08/2020,17:53
191,Liechtenstein,38143,99,1,1,,88,,10,,2595,26,900,23595,4,20/08/2020,17:53
192,Antigua and Barbuda,98038,94,,3,,88,,3,1,959,31,1647,16800,1,20/08/2020,17:53
193,St. Vincent Grenadines,110988,58,,,,56,,2,,523,,2954,26615,1,20/08/2020,17:53
194,Macao,650508,46,,,,46,,0,,71,,4071,6258,3,20/08/2020,17:53
195,Curaçao,164185,36,,1,,31,,4,,219,6,1080,6578,1,20/08/2020,17:53
196,Fiji,897325,28,,1,,20,,7,,31,1,6693,7459,,20/08/2020,17:53
197,Saint Lucia,183742,26,,,,25,,1,,142,,4801,26129,1,20/08/2020,17:53
198,Timor-Leste,1321705,25,,,,25,,0,,19,,4238,3206,3,20/08/2020,17:53
199,Grenada,112594,24,,,,24,,0,,213,,6252,55527,1,20/08/2020,17:53
200,New Caledonia,285867,23,,,,22,,1,,80,,11602,40585,,20/08/2020,17:53
201,Laos,7289502,22,,,,19,,3,,3,,35428,4860,3,20/08/2020,17:53
203,Dominica,72011,18,,,,18,,0,,250,,1646,22858,1,20/08/2020,17:53
204,Saint Kitts and Nevis,53250,17,,,,17,,0,,319,,1385,26009,1,20/08/2020,17:53
205,St. Barth,9881,16,,,,9,,7,,1619,,1699,171946,1,20/08/2020,17:53
206,Greenland,56784,14,,,,14,,0,,247,,6417,113007,1,20/08/2020,17:53
207,Montserrat,4992,13,,1,,12,,0,,2604,200,61,12220,1,20/08/2020,17:53
208,Caribbean Netherlands,26256,13,,,,7,,6,,495,,424,16149,1,20/08/2020,17:53
209,Falkland Islands,3493,13,,,,13,,0,,3722,,2256,645863,2,20/08/2020,17:53
210,Vatican City,801,12,,,,12,,0,,14981,,,,4,20/08/2020,17:53
202,British Virgin Islands,30258,11,,1,,8,,2,,364,33,1890,62463,1,20/08/2020,17:53
211,Western Sahara,599205,10,,1,,8,,1,,17,2,,,5,20/08/2020,17:53
212,MS Zaandam,,9,,2,,,,7,,,,,,,20/08/2020,17:53
213,Saint Pierre Miquelon,5790,5,,,,1,,4,,864,,,,1,20/08/2020,17:53
214,Anguilla,15021,3,,,,3,,0,,200,,662,44072,1,20/08/2020,17:53
215,China,1439323776,84895,7,4634,,79745,60,516,24,59,3,90410000,62814,3,20/08/2020,17:53
1,USA,331282824,5856346,14918,180386,212,3152100,4020,2523860,16729,17678,545,75775350,228733,1,23/08/2020,21:09
2,Brazil,212776644,3589469,6771,114469,192,2709638,,765362,8318,16870,538,14144344,66475,2,23/08/2020,21:09
3,India,1381937641,3105038,61602,57691,845,2336763,56863,710584,8944,2247,42,35292220,25538,3,23/08/2020,21:09
4,Russia,145943650,956749,4852,16383,73,770639,3162,169727,2300,6556,112,34447560,236033,4,23/08/2020,21:09
5,South Africa,59414253,607045,,12987,,504127,,89931,539,10217,219,3535067,59499,5,23/08/2020,21:09
6,Peru,33036403,585236,,27453,,391144,,166639,1506,17715,831,2950589,89313,2,23/08/2020,21:09
7,Mexico,129125341,556216,6482,60254,644,380492,4083,115470,3450,4308,467,1253432,9707,1,23/08/2020,21:09
8,Colombia,50959957,533103,,16968,,359792,,156343,1493,10461,333,2450441,48086,2,23/08/2020,21:09
9,Spain,46757437,407879,,28838,,,,,541,8723,617,7955615,170147,4,23/08/2020,21:09
10,Chile,19139679,397665,1957,10852,60,371179,1449,15634,1027,20777,567,2204009,115154,2,23/08/2020,21:09
11,Iran,84144619,358905,2113,20643,141,309464,1762,28798,3841,4265,245,3036711,36089,3,23/08/2020,21:09
12,Argentina,45254997,336802,,6947,99,251400,5619,78455,1907,7442,154,1092556,24142,2,23/08/2020,21:09
13,UK,67937586,325642,1041,41429,6,,,,72,4793,610,15177265,223400,4,23/08/2020,21:09
14,Saudi Arabia,34889636,307479,1109,3649,30,280143,1702,23687,1644,8813,105,4501104,129010,3,23/08/2020,21:09
15,Bangladesh,164923074,294598,1973,3941,34,179091,3524,111566,,1786,24,1442656,8747,3,23/08/2020,21:09
