Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Continent,scrap_date,scrap_time,Country_id,Continent_id,"Tests/
1M pop
"
138,Bahamas,"393,708","1,252",,17,,160,,"1,075",1,"3,180",43,"7,533",North America,16.08.20,,138,1,"19,133"
149,Burkina Faso,"20,968,999","1,240",,54,,"1,006",,180,,59,3,,Africa,16.08.20,,149,5,
148,Botswana,"2,357,245","1,214",,3,,120,,"1,091",1,515,1,"87,280",Africa,16.08.20,,148,5,"37,026"
152,Niger,"24,303,111","1,165",,69,,"1,077",,19,,48,3,"9,052",Africa,16.08.20,,152,5,372
151,Togo,"8,301,366","1,130",,27,,836,,267,2,136,3,"52,286",Africa,16.08.20,,151,5,"6,298"
145,Jamaica,"2,962,795","1,106",24,14,,761,,331,2,373,5,"46,227",North America,16.08.20,,145,1,"15,602"
142,Aruba,"106,823","1,048",,4,,193,,851,,"9,811",37,"14,047",North America,16.08.20,,142,1,"131,498"
154,Andorra,"77,281",989,,53,,863,,73,1,"12,797",686,"3,750",Europe,16.08.20,,154,4,"48,524"
157,Chad,"16,479,603",952,,76,,864,,12,,58,5,,Africa,16.08.20,,157,5,
155,Vietnam,"97,446,985",951,,24,1,456,9,471,,10,0.2,"621,823",Asia,16.08.20,,155,3,"6,381"
156,Lesotho,"2,144,360",903,,25,,271,,607,,421,12,"11,097",Africa,16.08.20,,156,5,"5,175"
160,Sao Tome and Principe,"219,644",885,,15,,815,,55,,"4,029",68,"3,261",Africa,16.08.20,,160,5,"14,847"
153,Réunion,"896,108",816,,5,,657,,154,4,911,6,"35,419",Africa,16.08.20,,153,5,"39,525"
162,Diamond Princess,,712,,13,,651,,48,4,,,,,16.08.20,,162,,
163,San Marino,"33,940",699,,42,,657,,0,,"20,595","1,237","6,068",Europe,16.08.20,,163,4,"178,786"
159,Guyana,"787,029",674,,22,,310,,342,7,856,28,"5,933",South America,16.08.20,,159,2,"7,538"
165,Channel Islands,"174,061",607,,47,,545,,15,,"3,487",270,"52,055",Europe,16.08.20,,165,4,"299,062"
166,Tanzania,"59,928,389",509,,21,,183,,305,7,8,0.4,,Africa,16.08.20,,166,5,
158,Trinidad and Tobago,"1,400,061",497,,10,,139,,348,3,355,7,"13,398",North America,16.08.20,,158,1,"9,570"
167,Taiwan,"23,822,255",484,2,7,,450,,27,,20,0.3,"84,446",Asia,16.08.20,,167,3,"3,545"
164,Belize,"398,489",452,64,3,,35,,414,3,"1,134",8,"5,117",North America,16.08.20,,164,1,"12,841"
161,Guadeloupe,"400,133",446,,14,,289,,143,2,"1,115",35,"22,696",North America,16.08.20,,161,1,"56,721"
169,Burundi,"11,930,962",413,1,1,,315,,97,,35,0.08,"17,306",Africa,16.08.20,,169,5,"1,451"
170,Comoros,"871,783",405,2,7,,379,,19,,465,8,,Africa,16.08.20,,170,5,
168,Myanmar,"54,455,344",374,,6,,324,,44,,7,0.1,"134,035",Asia,16.08.20,,168,3,"2,461"
171,Faeroe Islands,"48,886",370,,,,225,,145,,"7,569",,"70,650",Europe,16.08.20,,171,4,"1,445,199"
175,Mauritius,"1,272,036",346,,10,,334,,2,,272,8,"205,285",Africa,16.08.20,,175,5,"161,383"
176,Isle of Man,"85,089",336,,24,,312,,0,,"3,949",282,"9,066",Europe,16.08.20,,176,4,"106,547"
177,Martinique,"375,228",336,,16,,98,,222,2,895,43,"12,227",North America,16.08.20,,177,1,"32,586"
174,Papua New Guinea,"8,967,183",323,52,3,,110,32,210,,36,0.3,"13,361",Australia/Oceania,16.08.20,,174,,"1,490"
173,Sint Maarten,"42,936",300,31,17,,107,5,176,3,"6,987",396,"1,672",North America,16.08.20,,173,1,"38,942"
172,Turks and Caicos,"38,781",298,24,2,,55,1,241,3,"7,684",52,"1,840",North America,16.08.20,,172,1,"47,446"
180,Mongolia,"3,284,643",298,,,,276,4,22,1,91,,"43,785",Asia,16.08.20,,180,3,"13,330"
178,Eritrea,"3,552,382",285,,,,248,,37,,80,,,Africa,16.08.20,,178,5,
181,Cambodia,"16,747,066",273,,,,238,9,35,1,16,,"79,860",Asia,16.08.20,,181,3,"4,769"
182,Gibraltar,"33,690",215,6,,,190,,25,,"6,382",,"27,328",Europe,16.08.20,,182,4,"811,161"
183,Cayman Islands,"65,817",203,,1,,202,,0,,"3,084",15,"32,468",North America,16.08.20,,183,1,"493,307"
179,French Polynesia,"281,111",166,,,,64,,102,1,591,,"6,525",Australia/Oceania,16.08.20,,179,,"23,211"
185,Bermuda,"62,248",162,,9,,147,,6,,"2,602",145,"32,415",North America,16.08.20,,185,1,"520,740"
186,Barbados,"287,420",150,,7,,121,,22,,522,24,"14,217",North America,16.08.20,,186,1,"49,464"
188,Monaco,"39,277",146,,4,,114,,28,4,"3,717",102,"38,209",Europe,16.08.20,,188,4,"972,809"
189,Brunei,"437,996",142,,3,,138,,1,,324,7,"43,312",Asia,16.08.20,,189,3,"98,887"
187,Bhutan,"772,651",138,5,,,102,,36,,179,,"59,440",Asia,16.08.20,,187,3,"76,930"
190,Seychelles,"98,423",127,,,,126,,1,,"1,290",,,Africa,16.08.20,,190,5,
184,Saint Martin,"38,745",109,,4,,49,,56,1,"2,813",103,"2,321",North America,16.08.20,,184,1,"59,905"
192,Antigua and Barbuda,"98,030",93,,3,,83,,7,1,949,31,"1,780",North America,16.08.20,,192,1,"18,158"
191,Liechtenstein,"38,142",91,,1,,87,,3,,"2,386",26,900,Europe,16.08.20,,191,4,"23,596"
193,St. Vincent Grenadines,"110,985",57,,,,55,,2,,514,,"2,649",North America,16.08.20,,193,1,"23,868"
194,Macao,"650,411",46,,,,46,,0,,71,,"4,071",Asia,16.08.20,,194,3,"6,259"
195,Curaçao,"164,178",34,1,1,,31,,2,,207,6,"1,080",North America,16.08.20,,195,1,"6,578"
196,Fiji,"897,254",28,,1,,20,,7,,31,1,"6,693",Australia/Oceania,16.08.20,,196,,"7,459"
197,Saint Lucia,"183,733",25,,,,25,,0,,136,,"4,465",North America,16.08.20,,197,1,"24,302"
198,Timor-Leste,"1,321,431",25,,,,24,,1,,19,,"4,238",Asia,16.08.20,,198,3,"3,207"
199,Grenada,"112,589",24,,,,23,,1,,213,,"6,252",North America,16.08.20,,199,1,"55,529"
200,New Caledonia,"285,837",23,,,,22,,1,,80,,"11,265",Australia/Oceania,16.08.20,,200,,"39,411"
201,Laos,"7,288,348",22,,,,19,,3,,3,,"33,538",Asia,16.08.20,,201,3,"4,602"
203,Dominica,"72,009",18,,,,18,,0,,250,,"1,005",North America,16.08.20,,203,1,"13,957"
204,Saint Kitts and Nevis,"53,246",17,,,,17,,0,,319,,"1,312",North America,16.08.20,,204,1,"24,640"
206,Greenland,"56,783",14,,,,14,,0,,247,,"6,296",North America,16.08.20,,206,1,"110,878"
207,Montserrat,"4,992",13,,1,,12,,0,,"2,604",200,61,North America,16.08.20,,207,1,"12,220"
208,Caribbean Netherlands,"26,253",13,,,,7,,6,,495,,424,North America,16.08.20,,208,1,"16,151"
209,Falkland Islands,"3,492",13,,,,13,,0,,"3,723",,"2,256",South America,16.08.20,,209,2,"646,048"
205,St. Barth,"9,881",13,,,,9,,4,,"1,316",,"1,699",North America,16.08.20,,205,1,"171,946"
210,Vatican City,801,12,,,,12,,0,,"14,981",,,Europe,16.08.20,,210,4,
211,Western Sahara,"599,044",10,,1,,8,,1,,17,2,,Africa,16.08.20,,211,5,
212,MS Zaandam,,9,,2,,,,7,,,,,,16.08.20,,212,,
202,British Virgin Islands,"30,256",9,,1,,7,,1,,297,33,"1,522",North America,16.08.20,,202,1,"50,304"
213,Saint Pierre Miquelon,"5,790",4,,,,1,,3,,691,,,North America,16.08.20,,213,1,
214,Anguilla,"15,020",3,,,,3,,0,,200,,537,North America,16.08.20,,214,1,"35,752"
215,China,"1,439,323,776","84,827",19,"4,634",,"79,575",56,618,34,59,3,"90,410,000",Asia,16.08.20,,215,3,"62,814"
1,USA,"331,251,064","5,579,686","13,054","173,258",130,"2,928,179","5,455","2,478,249","17,237","16,844",523,"71,149,490",North America,17.08.20,,1,1,"214,790"
2,Brazil,"212,751,912","3,343,925","3,728","108,054",175,"2,432,456",,"803,415","8,318","15,717",508,"13,464,336",South America,17.08.20,,2,2,"63,287"
3,India,"1,381,715,400","2,690,831","43,515","51,795",750,"1,965,798","47,722","673,238","8,944","1,947",37,"30,041,400",Asia,17.08.20,,3,3,"21,742"
4,Russia,"145,942,628","927,745","4,892","15,740",55,"736,101","3,133","175,904","2,300","6,357",108,"32,700,000",Europe,17.08.20,,4,4,"224,061"
5,South Africa,"59,401,996","587,345",,"11,839",,"472,377",,"103,129",539,"9,888",199,"3,400,638",Africa,17.08.20,,5,5,"57,248"
6,Peru,"33,028,871","535,946",,"26,281",,"365,367",,"144,298","1,533","16,227",796,"2,773,412",South America,17.08.20,,6,2,"83,969"
7,Mexico,"129,103,148","522,162","4,448","56,757",214,"355,101","3,729","110,304","3,489","4,045",440,"1,176,931",North America,17.08.20,,7,1,"9,116"
8,Colombia,"50,951,072","468,332",,"15,097",,"287,436",,"165,799","1,493","9,192",296,"2,225,388",South America,17.08.20,,8,2,"43,677"
10,Chile,"19,136,992","387,502","1,556","10,513",61,"360,385","1,557","16,604","1,177","20,249",549,"2,044,880",South America,17.08.20,,10,2,"106,855"
9,Spain,"46,757,141","358,843",,"28,617",,,,,617,"7,675",612,"7,472,031",Europe,17.08.20,,9,4,"159,805"
11,Iran,"84,126,996","345,450","2,247","19,804",165,"299,157","1,671","26,489","3,773","4,106",235,"2,887,938",Asia,17.08.20,,11,3,"34,328"
13,UK,"67,931,752","319,197",713,"41,369",3,,,,73,"4,699",609,"14,674,841",Europe,17.08.20,,13,4,"216,023"
14,Saudi Arabia,"34,880,742","299,914","1,372","3,436",28,"268,385","1,432","28,093","1,758","8,598",99,"4,317,705",Asia,17.08.20,,14,3,"123,785"
12,Argentina,"45,248,204","294,569",,"5,750",47,"217,850","6,148","70,969","1,708","6,510",127,"966,926",South America,17.08.20,,12,2,"21,369"
16,Pakistan,"221,413,234","289,215",498,"6,175",7,"269,087","2,786","13,953",771,"1,306",28,"2,299,601",Asia,17.08.20,,16,3,"10,386"
15,Bangladesh,"164,896,196","279,144","2,595","3,694",37,"160,591","1,641","114,859",,"1,693",22,"1,364,189",Asia,17.08.20,,15,3,"8,273"
17,Italy,"60,450,148","254,235",320,"35,400",4,"203,968",182,"14,867",58,"4,206",586,"7,588,083",Europe,17.08.20,,17,4,"125,526"
18,Turkey,"84,453,113","249,309",,"5,974",,"230,969",,"12,366",679,"2,952",71,"5,725,242",Asia,17.08.20,,18,3,"67,792"
20,Germany,"83,818,561","226,351","1,354","9,293",3,"202,900",,"14,158",224,"2,700",111,"9,265,361",Europe,17.08.20,,20,4,"110,541"
19,France,"65,292,241","219,029",493,"30,429",19,"83,848",,"104,752",367,"3,355",466,"6,000,000",Europe,17.08.20,,19,4,"91,895"
21,Iraq,"40,330,746","180,133","3,202","5,954",94,"128,945","3,571","45,234",605,"4,466",148,"1,304,331",Asia,17.08.20,,21,3,"32,341"
22,Philippines,"109,762,573","164,474","3,314","2,681",18,"112,759",237,"49,034",461,"1,498",24,"2,071,375",Asia,17.08.20,,22,3,"18,871"
23,Indonesia,"273,887,342","141,370","1,821","6,207",57,"94,458","1,355","40,705",,516,23,"1,900,668",Asia,17.08.20,,23,3,"6,940"
24,Canada,"37,784,053","122,186",99,"9,026",,"108,567",83,"4,593","2,296","3,234",239,"4,778,360",North America,17.08.20,,24,1,"126,465"
25,Qatar,"2,807,805","115,368",288,193,,"112,088",294,"3,087",69,"41,088",69,"555,970",Asia,17.08.20,,25,3,"198,009"
29,Kazakhstan,"18,804,802","103,033",337,"1,269",,"82,777","1,219","18,987",221,"5,479",67,"2,291,327",Asia,17.08.20,,29,3,"121,848"
27,Ecuador,"17,676,148","101,751",209,"6,083",13,"87,120",98,"8,548",339,"5,756",344,"286,499",South America,17.08.20,,27,2,"16,208"
26,Bolivia,"11,692,810","100,344","1,198","4,058",55,"36,491",853,"59,795",71,"8,582",347,"214,385",South America,17.08.20,,26,2,"18,335"
31,Egypt,"102,569,340","96,475",,"5,160",,"59,743",,"31,572",41,941,50,"135,000",Africa,17.08.20,,31,5,"1,316"
30,Israel,"9,197,590","94,277","1,597",692,7,"70,267","1,757","23,318",399,"10,250",75,"2,079,941",Asia,17.08.20,,30,3,"226,140"
28,Ukraine,"43,698,717","92,820","1,464","2,089",19,"48,164",342,"42,567",138,"2,124",48,"1,300,289",Europe,17.08.20,,28,4,"29,756"
32,Dominican Republic,"10,861,618","86,309",,"1,453",,"52,905",,"31,951",303,"7,946",134,"322,056",North America,17.08.20,,32,1,"29,651"
33,Sweden,"10,107,314","85,045",,"5,787",8,,,,30,"8,414",573,"917,036",Europe,17.08.20,,33,4,"90,730"
35,Oman,"5,122,006","83,226",140,588,16,"77,812",132,"4,826",150,"16,249",115,"309,212",Asia,17.08.20,,35,3,"60,369"
34,Panama,"4,323,139","81,940",,"1,767",,"55,001",,"25,172",159,"18,954",409,"271,486",North America,17.08.20,,34,1,"62,798"
36,Belgium,"11,596,114","78,323",454,"9,939",4,"17,994",13,"50,390",86,"6,754",857,"1,999,543",Europe,17.08.20,,36,4,"172,432"
37,Kuwait,"4,278,385","76,827",622,502,1,"68,633",498,"7,692",109,"17,957",117,"563,134",Asia,17.08.20,,37,3,"131,623"
38,Romania,"19,220,536","71,194",733,"3,029",38,"32,759",172,"35,406",497,"3,704",158,"1,520,750",Europe,17.08.20,,38,4,"79,121"
39,Belarus,"9,448,916","69,589",73,613,3,"67,149",77,"1,827",,"7,365",65,"1,422,158",Europe,17.08.20,,39,4,"150,510"
41,UAE,"9,905,343","64,541",229,364,,"57,794",100,"6,383",,"6,516",37,"6,061,850",Asia,17.08.20,,41,3,"611,978"
42,Netherlands,"17,139,788","63,484",482,"6,172",,,,,54,"3,704",360,"1,195,475",Europe,17.08.20,,42,4,"69,749"
40,Guatemala,"17,955,967","62,944",382,"2,389",10,"51,530",838,"9,025",5,"3,505",133,"200,984",North America,17.08.20,,40,1,"11,193"
43,Poland,"37,841,173","57,279",595,"1,885",8,"39,359",229,"16,035",83,"1,514",50,"2,388,864",Europe,17.08.20,,43,4,"63,129"
45,Singapore,"5,856,187","55,838",91,27,,"52,350",397,"3,461",,"9,535",5,"1,610,906",Asia,17.08.20,,45,3,"275,078"
44,Japan,"126,425,327","54,714",,"1,088",,"40,080",,"13,546",232,433,9,"1,177,313",Asia,17.08.20,,44,3,"9,312"
46,Portugal,"10,192,784","54,234",132,"1,779",1,"39,800",103,"12,655",39,"5,321",175,"1,799,226",Europe,17.08.20,,46,4,"176,520"
47,Honduras,"9,924,011","50,502",523,"1,575",8,"7,339",84,"41,588",37,"5,089",159,"123,539",North America,17.08.20,,47,1,"12,448"
48,Nigeria,"206,746,317","49,068",,975,,"36,497",,"11,596",7,237,5,"347,545",Africa,17.08.20,,48,5,"1,681"
50,Bahrain,"1,708,294","46,835",,173,3,"43,128",,"3,534",39,"27,416",101,"972,003",Asia,17.08.20,,50,3,"568,990"
51,Ghana,"31,151,241","42,653",121,239,8,"40,567",205,"1,847",6,"1,369",8,"427,121",Africa,17.08.20,,51,5,"13,711"
49,Morocco,"36,965,309","42,489",,658,,"29,344",,"12,487",31,"1,149",18,"1,605,613",Africa,17.08.20,,49,5,"43,436"
52,Kyrgyzstan,"6,537,422","41,991",135,"1,496",1,"34,537",261,"5,958",24,"6,423",229,"267,718",Asia,17.08.20,,52,3,"40,952"
53,Armenia,"2,963,962","41,701",38,824,6,"34,655",71,"6,222",,"14,069",278,"185,594",Asia,17.08.20,,53,3,"62,617"
54,Algeria,"43,947,742","39,025",442,"1,379",9,"27,347",330,"10,299",40,888,31,,Africa,17.08.20,,54,5,
55,Switzerland,"8,662,679","38,252",128,"1,991",,"33,300",,"2,961",21,"4,416",230,"884,472",Europe,17.08.20,,55,4,"102,101"
59,Afghanistan,"39,033,459","37,599",3,"1,375",,"27,166",,"9,058",31,963,35,"98,772",Asia,17.08.20,,59,3,"2,530"
58,Uzbekistan,"33,529,285","35,702",373,236,4,"30,973",,"4,493",410,"1,065",7,"1,377,915",Asia,17.08.20,,58,3,"41,096"
60,Azerbaijan,"10,150,738","34,343",124,508,2,"32,042",167,"1,793",,"3,383",50,"836,908",Asia,17.08.20,,60,3,"82,448"
57,Venezuela,"28,425,308","33,755",,281,,"22,700",,"10,774",85,"1,187",10,"1,640,528",South America,17.08.20,,57,2,"57,714"
56,Ethiopia,"115,301,776","31,336","1,460",544,16,"12,524",165,"18,268",213,272,5,"629,210",Africa,17.08.20,,56,5,"5,457"
62,Moldova,"4,032,728","30,377",194,908,12,"21,220",,"8,249",362,"7,533",225,"128,076",Europe,17.08.20,,62,4,"31,759"
63,Kenya,"53,913,597","30,365",245,482,8,"17,160",504,"12,723",44,563,9,"394,566",Africa,17.08.20,,63,5,"7,318"
65,Serbia,"8,732,708","29,782",100,677,3,"27,208",147,"1,897",68,"3,410",78,"811,920",Europe,17.08.20,,65,4,"92,975"
61,Costa Rica,"5,100,000","28,465",,294,,"9,062",,"19,109",102,"5,581",58,"120,435",North America,17.08.20,,61,1,"23,615"
66,Ireland,"4,944,707","27,313",56,"1,774",,"23,364",,"2,175",8,"5,524",359,"725,574",Europe,17.08.20,,66,4,"146,738"
64,Nepal,"29,200,823","27,241",581,107,3,"17,495",160,"9,639",,933,4,"841,829",Asia,17.08.20,,64,3,"28,829"
68,Australia,"25,536,945","23,559",271,421,25,"14,539",459,"8,599",51,923,16,"5,335,526",Australia/Oceania,17.08.20,,68,,"208,934"
67,Austria,"9,012,979","23,534",164,729,1,"20,765",84,"2,040",23,"2,611",81,"1,024,067",Europe,17.08.20,,67,4,"113,621"
69,El Salvador,"6,490,406","23,193",281,618,6,"10,977",170,"11,598",435,"3,573",95,"278,445",North America,17.08.20,,69,1,"42,901"
70,Czechia,"10,711,561","20,098",86,399,2,"14,523",724,"5,176",26,"1,876",37,"798,770",Europe,17.08.20,,70,4,"74,571"
72,Cameroon,"26,624,297","18,469",,401,,"16,540",,"1,528",30,694,15,"149,000",Africa,17.08.20,,72,5,"5,596"
75,Ivory Coast,"26,455,851","17,026",,110,,"13,947",,"2,969",,644,4,"113,388",Africa,17.08.20,,75,5,"4,286"
71,Palestine,"5,115,589","16,844",310,110,,"9,838",,"6,896",,"3,293",22,"214,862",Asia,17.08.20,,71,3,"42,001"
73,Bosnia and Herzegovina,"3,278,095","16,111",310,486,15,"9,856",237,"5,769",,"4,915",148,"163,147",Europe,17.08.20,,73,4,"49,769"
76,Denmark,"5,794,835","15,740",123,621,,"13,417",77,"1,702",1,"2,716",107,"1,966,834",Europe,17.08.20,,76,4,"339,412"
74,S. Korea,"51,274,934","15,515",197,305,,"13,917",7,"1,293",13,303,6,"1,688,470",Asia,17.08.20,,74,3,"32,930"
77,Bulgaria,"6,941,433","14,365",,498,,"9,186",,"4,681",56,"2,069",72,"334,311",Europe,17.08.20,,77,4,"48,162"
78,Madagascar,"27,775,222","13,886",59,171,1,"12,603",179,"1,112",90,500,6,"52,657",Africa,17.08.20,,78,5,"1,896"
79,North Macedonia,"2,083,363","12,840",101,547,3,"9,174",,"3,119",4,"6,163",263,"126,284",Europe,17.08.20,,79,4,"60,615"
82,Sudan,"43,971,583","12,410",96,803,5,"6,385",35,"5,222",,282,18,401,Africa,17.08.20,,82,5,9
81,Senegal,"16,795,974","12,237",75,256,3,"7,728",51,"4,253",55,729,15,"130,441",Africa,17.08.20,,81,5,"7,766"
86,Norway,"5,426,627","10,035",30,261,,"8,857",,917,1,"1,849",48,"556,653",Europe,17.08.20,,86,4,"102,578"
84,Zambia,"18,444,250","9,839",496,264,4,"8,575",163,"1,000",,533,14,"99,835",Africa,17.08.20,,84,5,"5,413"
80,Paraguay,"7,143,484","9,791",,138,,"6,034",,"3,619",46,"1,371",19,"154,392",South America,17.08.20,,80,2,"21,613"
87,DRC,"89,876,913","9,706",30,243,3,"8,705",,758,,108,3,,Africa,17.08.20,,87,5,
83,Lebanon,"6,821,389","9,337",456,105,2,"2,809",85,"6,423",66,"1,369",15,"420,919",Asia,17.08.20,,83,3,"61,706"
88,Malaysia,"32,417,702","9,212",12,125,,"8,876",17,211,8,284,4,"1,114,246",Asia,17.08.20,,88,3,"34,372"
90,French Guiana,"299,597","8,622",34,53,,"7,985",92,584,17,"28,779",177,"46,563",South America,17.08.20,,90,2,"155,419"
89,Guinea,"13,174,673","8,482",,51,,"7,364",,"1,067",24,644,4,"14,407",Africa,17.08.20,,89,5,"1,094"
91,Gabon,"2,232,002","8,225",,51,,"6,277",,"1,897",1,"3,685",23,"100,298",Africa,17.08.20,,91,5,"44,936"
85,Libya,"6,882,906","8,172",,153,,933,,"7,086",,"1,187",22,"79,057",Africa,17.08.20,,85,5,"11,486"
93,Tajikistan,"9,563,336","8,065",,64,,"6,855",,"1,146",,843,7,,Asia,17.08.20,,93,3,
95,Haiti,"11,419,901","7,879",,196,,"5,235",,"2,448",,690,17,"20,999",North America,17.08.20,,95,1,"1,839"
96,Finland,"5,541,839","7,752",21,334,1,"7,050",,368,,"1,399",60,"470,300",Europe,17.08.20,,96,4,"84,864"
98,Luxembourg,"627,231","7,458",,123,,"6,500",,835,3,"11,890",196,"685,126",Europe,17.08.20,,98,4,"1,092,303"
94,Albania,"2,877,385","7,380",,228,,"3,794",,"3,358",15,"2,565",79,"46,028",Europe,17.08.20,,94,4,"15,996"
92,Greece,"10,416,289","7,222",147,230,2,"3,804",,"3,188",23,693,22,"726,961",Europe,17.08.20,,92,4,"69,791"
99,Mauritania,"4,664,078","6,701",,157,,"5,985",,559,3,"1,437",34,"58,147",Africa,17.08.20,,99,5,"12,467"
97,Croatia,"4,101,888","6,656",85,166,,"5,254",34,"1,236",11,"1,623",40,"138,647",Europe,17.08.20,,97,4,"33,801"
100,Maldives,"541,709","5,785",,22,,"3,349",,"2,414",12,"10,679",41,"96,175",Asia,17.08.20,,100,3,"177,540"
104,Djibouti,"989,779","5,369",,59,,"5,202",,108,,"5,424",60,"63,001",Africa,17.08.20,,104,5,"63,652"
101,Zimbabwe,"14,889,717","5,261",,132,,"2,092",,"3,037",,353,9,"149,748",Africa,17.08.20,,101,5,"10,057"
103,Malawi,"19,188,389","5,072",,161,,"2,626",,"2,285",4,264,8,"39,214",Africa,17.08.20,,103,5,"2,044"
105,Hungary,"9,657,117","4,946",30,608,,"3,630",7,708,6,512,63,"380,932",Europe,17.08.20,,105,4,"39,446"
106,Equatorial Guinea,"1,408,267","4,821",,83,,"2,182",,"2,556",,"3,423",59,"44,356",Africa,17.08.20,,106,5,"31,497"
108,CAR,"4,840,049","4,652",,61,,"1,728",,"2,863",2,961,13,"29,930",Africa,17.08.20,,108,5,"6,184"
107,Hong Kong,"7,504,701","4,525",44,69,,"3,599",51,857,29,603,9,"780,415",Asia,17.08.20,,107,3,"103,990"
102,Namibia,"2,546,523","4,344",190,36,1,"2,379",9,"1,929",14,"1,706",14,"41,867",Africa,17.08.20,,102,5,"16,441"
110,Nicaragua,"6,634,416","4,115",,128,,"2,913",,"1,074",,620,19,,North America,17.08.20,,110,1,
109,Montenegro,"628,076","4,035",,77,,"2,910",,"1,048",,"6,424",123,"42,434",Europe,17.08.20,,109,4,"67,562"
111,Eswatini,"1,161,676","3,839",,70,,"2,268",,"1,501",11,"3,305",60,"28,380",Africa,17.08.20,,111,5,"24,430"
112,Congo,"5,534,228","3,831",,76,,"1,625",,"2,130",,692,14,,Africa,17.08.20,,112,5,
116,Thailand,"69,822,666","3,378",1,58,,"3,194",,126,1,48,0.8,"749,213",Asia,17.08.20,,116,3,"10,730"
113,Cuba,"11,325,711","3,364",48,88,,"2,692",72,584,2,297,8,"327,689",North America,17.08.20,,113,1,"28,933"
119,Somalia,"15,945,174","3,257",1,93,,"2,374",,790,2,204,6,,Africa,17.08.20,,119,5,
115,Cabo Verde,"556,746","3,179",,35,,"2,317",,827,,"5,710",63,"61,633",Africa,17.08.20,,115,5,"110,702"
120,Mayotte,"273,599","3,119",,39,,"2,940",,140,1,"11,400",143,"13,000",Africa,17.08.20,,120,5,"47,515"
114,Suriname,"587,297","3,016",,47,,"2,036",,933,11,"5,135",80,"4,639",South America,17.08.20,,114,2,"7,899"
118,Mozambique,"31,357,980","2,914",59,19,,"1,196",33,"1,699",,93,0.6,"78,877",Africa,17.08.20,,118,5,"2,515"
117,Slovakia,"5,459,987","2,907",5,31,,"1,969",,907,6,532,6,"295,319",Europe,17.08.20,,117,4,"54,088"
121,Sri Lanka,"21,424,810","2,900",7,11,,"2,676",6,213,1,135,0.5,"166,737",Asia,17.08.20,,121,3,"7,782"
124,Mali,"20,318,903","2,640",,125,,"1,987",,528,,130,6,"32,039",Africa,17.08.20,,124,5,"1,577"
127,South Sudan,"11,210,156","2,489",,47,,"1,175",,"1,267",,222,4,"12,044",Africa,17.08.20,,127,5,"1,074"
122,Rwanda,"12,990,345","2,453",,8,,"1,648",,797,,189,0.6,"334,270",Africa,17.08.20,,122,5,"25,732"
125,Lithuania,"2,717,091","2,436",20,81,,"1,705",1,650,6,897,30,"580,453",Europe,17.08.20,,125,4,"213,630"
126,Slovenia,"2,078,975","2,429",13,129,,"2,052",1,248,3,"1,168",62,"143,688",Europe,17.08.20,,126,4,"69,115"
129,Estonia,"1,326,651","2,192",2,63,,"1,976",,153,,"1,652",47,"134,863",Europe,17.08.20,,129,4,"101,657"
131,Guinea-Bissau,"1,973,552","2,117",,33,,"1,015",,"1,069",5,"1,073",17,"1,500",Africa,17.08.20,,131,5,760
123,Tunisia,"11,834,177","2,107",,54,,"1,358",,695,9,178,5,"113,025",Africa,17.08.20,,123,5,"9,551"
134,Benin,"12,160,681","2,063",,39,,"1,690",,334,,170,3,"107,057",Africa,17.08.20,,134,5,"8,804"
135,Iceland,"341,526","2,014",3,10,,"1,888",8,116,1,"5,897",29,"183,283",Europe,17.08.20,,135,4,"536,659"
136,Sierra Leone,"7,996,610","1,956",,69,,"1,506",,381,,245,9,,Africa,17.08.20,,136,5,
133,Angola,"32,984,365","1,906",,88,,628,,"1,190",20,58,3,"64,747",Africa,17.08.20,,133,5,"1,963"
128,Gambia,"2,424,616","1,872",,63,,401,,"1,408",,772,26,"6,312",Africa,17.08.20,,128,5,"2,603"
137,Yemen,"29,904,886","1,869",,530,,"1,013",,326,,62,18,120,Asia,17.08.20,,137,3,4
132,Syria,"17,551,249","1,677",,64,,417,,"1,196",,96,4,,Asia,17.08.20,,132,3,
139,New Zealand,"5,002,100","1,631",9,22,,"1,531",,78,5,326,4,"597,956",Australia/Oceania,17.08.20,,139,,"119,541"
